movie,2
movies,2
moving,2
mow,1
mowed,1
mower,1
mowers,1
mowing,1
moy,1
ms,1
mu,1
much,1
mucha,2
mucho,2
muck,1
muckle,2
mucous,2
mucus,2
mud,1
muddle,2
muddled,2
muddy,2
muff,1
muffin,2
muffins,2
muffle,2
muffler,2
muffling,2
mug,1
mugs,1
mui,1
mulatto,3
mulberry,3
mule,1
mules,1
mulled,1
mullet,2
multi,2
multiple,3
multiples,3
multiplication,5
multiplicity,5
multiplied,3
multiplier,3
multiplies,3
multiply,3
multiplying,3
multitude,3
multitudes,3
mum,1
mumble,2
mumbled,2
mumbling,2
mummies,2
mummy,2
mumps,1
mun,1
munch,1
munched,1
munching,2
mundane,2
mundi,2
mundo,2
muni,2
municipal,4
municipalities,6
municipality,6
munition,3
munitions,3
munter,2
mural,2
murder,2
murdered,2
murderer,2
murderer's,2
murderers,2
murdering,2
murderous,2
murders,2
murk,1
murky,2
murmur,2
murmured,2
murmuring,2
murmurs,2
muro,2
muscle,2
muscles,2
muscular,3
muse,1
mused,1
muses,2
museum,2
museums,2
mush,1
mushroom,2
mushrooms,2
music,2
music's,2
musica,3
musical,3
musically,3
musician,3
musician's,3
musicians,3
musick,2
musing,2
musings,2
musk,1
musket,2
musketeer,3
musketeers,3
muskrat,2
musky,2
muslin,2
mussels,2
must,1
mustache,2
mustaches,3
mustang,2
mustangs,2
mustard,2
muster,2
mustered,2
mustering,2
musters,2
mustn't,2
musty,2
mutable,3
mutation,3
mutations,3
mute,1
muted,2
mutes,1
mutilate,3
mutilated,4
mutilation,4
mutilations,4
mutineers,3
mutinied,3
mutinies,3
mutinous,3
mutiny,3
mutter,2
muttered,2
muttering,2
mutterings,2
mutters,2
mutton,2
mutual,2
mutually,3
muzzle,2
muzzled,2
muzzles,2
my,1
myriad,2
myrmidons,3
myrrh,1
myrtle,2
myrtles,2
myself,2
mystere,2
mysteries,2
mysterious,3
mysteriously,4
mystery,2
mystic,2
mystical,3
mysticism,4
mystics,2
mystified,3
mystify,3
mystifying,3
mystique,2
myth,1
mythic,2
mythical,3
mythological,5
mythology,4
myths,1
n,1
na,1
nab,1
nabob,2
nad,1
nada,2
nader,2
nag,1
nagging,2
nags,1
nah,1
nahm,1
nail,1
nailed,1
nailing,2
nails,1
naive,2
naively,3
naivete,4
naked,2
nam,1
name,1
name's,1
named,1
nameless,2
namely,2
names,1
namesake,2
naming,2
nana,2
nang,1
nap,1
naphtha,2
napkin,2
napkins,2
napping,2
narcissist,3
narcissus,3
narcotic,3
narcotics,3
narrate,2
narrated,3
narrates,2
narration,3
narrative,3
narratives,3
narrator,3
narrow,2
narrowed,2
narrower,2
narrowest,2
narrowing,2
narrowly,3
narrowness,3
narrows,2
nary,2
nasal,2
nascent,2
nasty,2
nat,1
natal,2
nate,1
nation,2
nation's,2
national,2
nationale,3
nationales,4
nationalism,5
nationalist,3
nationalities,5
nationality,5
nationally,3
nationals,2
nations,2
native,2
natives,2
nativity,4
natty,2
natural,2
naturalism,4
naturalist,3
naturalistic,4
naturalists,3
naturalization,5
naturalized,3
naturally,3
nature,2
nature's,2
natured,2
natures,2
naught,1
naughty,2
nausea,2
nauseated,4
nauseating,4
nauseous,2
nautical,3
naval,2
nave,1
navel,2
navies,2
navigable,4
navigate,3
navigated,4
navigating,4
navigation,4
navigator,4
navigators,4
navy,2
nay,1
nays,1
ne,1
ne'er,1
near,1
nearby,2
neared,1
nearer,2
nearest,2
nearing,2
nearly,2
nears,1
neat,1
neater,2
neatest,2
neatly,2
neatness,2
nebula,3
nebulous,3
nec,1
necessarily,5
necessary,4
necessitate,4
necessitated,5
necessitates,4
necessitating,5
necessities,4
necessity,4
neck,1
necklace,2
necklaces,3
necks,1
necktie,2
neckties,2
necromancer,4
necromancy,4
nectar,2
ned,1
nee,1
need,1
needed,2
needful,2
needing,2
needle,2
needles,2
needless,2
needlessly,3
needlework,3
needn't,2
needs,1
needy,2
neef,1
neer,1
nefarious,3
negation,3
negative,3
negatively,4
negatives,3
neglect,2
neglected,3
neglectful,3
neglecting,3
neglects,2
negligence,3
negligent,3
negligently,4
negligible,4
negotiable,4
negotiate,4
negotiated,5
negotiating,5
negotiation,5
negotiations,5
negotiator,5
negotiators,5
negro,2
negroes,2
negros,2
neigh,1
neighbor,2
neighbor's,2
neighborhood,3
neighborhoods,3
neighboring,2
neighborly,3
neighbors,2
neighbors',2
neighbour,2
neighbour's,2
neighbourhood,3
neighbouring,2
neighbourly,3
neighbours,2
neighbours',2
nein,1
neither,2
nej,1
nel,1
nella,2
nelle,1
nemo,2
neophyte,2
neophytes,2
nephew,2
nephew's,2
nephews,2
nerve,1
nerves,1
nervous,2
nervously,3
nervousness,3
nes,1
ness,1
nest,1
nested,2
nesting,2
nestle,2
nestled,2
nestles,2
nestling,2
nests,1
net,1
nether,2
nets,1
netted,2
netting,2
nettle,2
nettled,2
nettles,2
network,2
networks,2
neu,1
neue,1
neuer,1
neurasthenia,4
neurosis,3
neurotic,3
neuter,2
neutral,2
neutrality,4
neutralize,3
neutralized,3
neutrals,2
neve,1
never,2
nevermore,3
nevertheless,4
neveu,2
new,1
newborn,2
newcomer,3
newcomers,3
newer,1
newest,1
newly,2
newness,2
news,1
newsletter,3
newsletters,3
newspaper,3
newspapers,3
next,1
nez,1
ng,1
ni,1
nibble,2
nibbled,2
nibbling,2
nic,1
nice,1
nicely,2
niceness,2
nicer,2
nicest,2
niceties,3
nicety,3
niche,1
niches,2
nick,1
nickel,2
nickname,2
nicknamed,2
nicknames,2
nie,1
niece,1
niece's,2
nieces,2
nieder,2
nier,1
niggard,2
niggardly,3
nigger,2
niggers,2
nigh,1
night,1
night's,1
nightfall,2
nightingale,3
nightly,2
nightmare,2
nightmares,2
nights,1
nil,1
nimble,2
nimbly,2
nimbus,2
nimmer,2
nina,2
nine,1
nineteen,2
nineteenth,2
nineties,2
ninety,2
ninny,2
nip,1
nipped,1
nipping,2
nipple,2
nit,1
nite,1
nitrate,2
nitric,2
nitrogen,3
nitrogenous,4
nitrous,2
niver,2
nix,1
no,1
nobility,4
nobis,2
noble,2
nobleman,3
nobleman's,3
nobler,2
nobles,2
noblesse,2
noblest,2
nobly,2
nobody,3
nobody's,3
noce,1
nocturnal,3
nod,1
nodded,2
nodding,2
node,1
nods,1
nodules,2
noe,1
nogle,2
noir,1
noirs,1
noise,1
noises,2
noisily,3
noisy,2
nom,1
nomad,2
nomadic,3
nomads,2
nome,1
nomenclature,4
nominal,3
nominally,4
nominate,3
nominated,4
nominating,4
nomination,4
nominations,4
nominee,3
nominees,3
non,1
nonce,1
nonchalance,3
nonchalant,3
nonchalantly,4
nondescript,3
none,1
nonentity,4
nonplussed,2
nonsense,2
nonsensical,4
noodle,2
noodles,2
nook,1
nooks,1
noon,1
noone,1
noose,1
nor,1
nord,1
norm,1
normal,2
normally,2
norte,1
north,1
northeast,2
northeastern,3
northerly,3
northern,2
northernmost,3
northward,2
northwest,2
northwestern,3
nose,1
nosed,1
noses,2
nosing,2
nostalgia,3
nostra,2
nostril,2
nostrils,2
nostrums,2
not,1
notable,3
notables,3
notably,3
notary,2
notation,3
notch,1
notched,1
notches,2
note,1
notebook,2
notebooks,2
noted,2
notes,1
noteworthy,3
nothin,2
nothin',2
nothing,2
nothing's,2
nothingness,3
nothings,2
notice,2
noticeable,4
noticeably,4
noticed,2
notices,3
noticing,3
notification,5
notified,3
notifies,3
notify,3
notifying,3
noting,2
notion,2
notions,2
notoriety,4
notorious,3
notoriously,4
notre,2
notte,1
notwithstanding,4
noun,1
nouns,1
nourish,1
nourished,1
nourishes,2
nourishing,2
nourishment,2
nous,1
nouveau,2
nouvel,2
nouvelle,2
nova,2
novel,2
novelist,3
novelists,3
novella,3
novels,2
novelties,3
novelty,3
novice,2
novices,3
novo,2
now,1
nowadays,2
nowhere,2
noxious,2
nozzle,2
nu,1
nuance,1
nuances,2
nuclear,2
nuclei,3
nucleus,2
nude,1
nudge,1
nudged,1
nudging,2
nudity,3
nuevo,2
nugatory,4
nugget,2
nuggets,2
nuisance,2
nuisances,3
nullification,5
nullified,3
nullify,3
numb,1
numbed,1
number,2
numbered,2
numbering,2
numbers,2
numbing,2
numbness,2
numeral,2
numerals,2
numerical,4
numerically,4
numerous,2
nun,1
nun's,1
nuncio,2
nunnery,2
nuns,1
nuova,2
nuovo,2
nuptial,2
nuptials,2
nur,1
nurse,1
nurse's,2
nursed,1
nurseries,2
nursery,2
nurses,2
nursing,2
nurture,2
nurtured,2
nut,1
nutmeg,2
nutrition,3
nutritious,3
nutritive,3
nuts,1
nutshell,2
nye,1
nymph,1
nymphs,1
o,1
o',1
o'clock,2
oak,1
oaks,1
oar,1
oars,1
oarsman,2
oases,3
oasis,3
oat,1
oath,1
oaths,1
oatmeal,2
oats,1
obdurate,2
obedience,3
obedient,3
obediently,4
obeisance,3
ober,2
obese,2
obesity,4
obey,2
obeyed,2
obeying,2
obeys,2
obituary,5
object,2
objected,3
objecting,3
objection,3
objectionable,5
objections,3
objective,3
objectively,4
objectives,3
objector,3
objectors,3
objects,2
obligation,4
obligations,4
obligatory,5
oblige,2
obliged,2
obliges,3
obliging,3
obligingly,4
oblique,2
obliquely,3
obliterate,4
obliterated,5
obliterating,5
obliteration,5
oblivion,3
oblivious,3
oblong,2
obloquy,3
obnoxious,3
obscene,2
obscenity,4
obscure,2
obscured,2
obscures,2
obscuring,3
obscurity,4
obsequious,3
observable,4
observance,3
observances,4
observant,3
observation,4
observations,4
observatories,5
observatory,5
observe,2
observed,2
observer,3
observers,3
observes,2
observing,3
obsessed,2
obsession,3
obsidian,3
obsolete,3
obstacle,3
obstacles,3
obstinacy,4
obstinate,3
obstreperous,3
obstruct,2
obstructed,3
obstructing,3
obstruction,3
obstructions,3
obstructive,3
obstructs,2
obtain,2
obtainable,4
obtained,2
obtaining,3
obtains,2
obtrude,2
obtrusive,3
obtuse,2
obverse,2
obviate,3
obviated,4
obvious,2
obviously,3
occasion,3
occasional,4
occasionally,4
occasioned,3
occasions,3
occidental,4
occult,2
occupancy,4
occupant,3
occupants,3
occupation,4
occupational,5
occupations,4
occupied,3
occupier,3
occupiers,3
occupies,3
occupy,3
occupying,3
occur,2
occurred,2
occurrence,2
occurrences,3
occurring,2
occurs,2
ocean,2
ocean's,2
oceanic,4
oceans,2
och,1
ochre,2
octagon,3
octagonal,4
octave,2
octaves,2
octogenarian,5
octopus,3
ocular,3
oculist,3
odd,1
odder,2
oddest,2
oddities,3
oddity,3
oddly,2
odds,1
ode,1
oder,2
odes,1
odious,2
odor,2
odorous,2
odors,2
odour,2
odours,2
oeuvre,2
of,1
ofer,2
off,1
offen,2
offend,2
offended,3
offender,3
offenders,3
offending,3
offends,2
offense,2
offenses,3
offensive,3
offensively,4
offer,2
offered,2
offering,2
offerings,2
offers,2
offhand,2
office,2
officer,3
officer's,3
officers,3
officers',3
offices,3
official,3
officially,4
officials,3
officiate,4
officiated,5
officiating,5
officio,3
offing,2
offset,2
offshoot,2
offshoots,2
offshore,2
offspring,2
oft,1
often,2
oftener,3
oftentimes,3
og,1
ogre,2
oh,1
oi,1
oil,1
oiled,1
oiling,2
oils,1
oily,2
ointment,2
ok,2
ol',1
old,1
olde,1
olden,2
older,2
oldest,2
ole,2
olen,2
olfactory,3
oligarchy,4
olin,2
olives,2
om,1
oma,2
oman,2
omelet,2
omen,2
omens,2
ominous,3
ominously,4
omission,3
omissions,3
omits,2
omitted,3
omitting,3
omni,2
omnibus,3
omnibuses,4
omnipotence,4
omnipotent,4
omnipresent,4
omniscient,3
omnivorous,3
on,1
once,1
oncoming,3
onder,2
one,1
one's,1
oneness,2
onerous,2
ones,1
oneself,2
onion,2
onions,2
online,2
onlooker,3
onlookers,3
only,2
onnen,2
onni,2
ons,1
onset,2
onslaught,2
onto,2
onus,2
onward,2
onwards,2
onyx,2
oop,1
ooze,1
oozed,1
oozes,2
oozing,2
op,1
opal,2
opaque,2
open,2
opened,2
opening,3
openings,3
openly,3
openness,3
opens,2
opera,2
operandi,4
operas,2
operate,3
operated,4
operates,3
operatic,4
operating,4
operation,4
operations,4
operative,3
operatives,3
operator,4
operators,4
opere,2
opiate,2
opiates,2
opine,2
opined,2
opinion,3
opinions,3
opium,2
opossum,3
opp,1
opponent,3
opponent's,3
opponents,3
opportune,3
opportunities,5
opportunity,5
oppose,2
opposed,2
opposes,3
opposing,3
opposite,2
opposites,3
opposition,4
oppositions,4
oppress,2
oppressed,2
oppresses,3
oppressing,3
oppression,3
oppressions,3
oppressive,3
oppressor,3
oppressors,3
opprobrium,3
optic,2
optical,3
optics,2
optimism,4
optimist,3
optimistic,4
option,2
optional,3
options,2
opulence,3
opulent,3
opus,2
or,1
ora,2
oracle,3
oracles,3
oral,2
orally,3
orange,2
oranges,3
oration,3
orations,3
orator,3
oratorical,5
oratorio,4
orators,3
oratory,4
orb,1
orbis,2
orbit,2
orbits,2
orchard,2
orchards,2
orchestra,3
orchestral,3
orchestras,3
orchid,2
orchids,2
ord,1
ordain,2
ordained,2
ordaining,3
ordeal,2
ordeals,2
order,2
ordered,2
ordering,2
orderliness,4
orderly,3
orders,2
ordinance,3
ordinances,4
ordinary,4
ordination,4
ordnance,2
ore,1
ores,1
organ,2
organic,3
organisation,5
organisations,5
organism,4
organisms,4
organist,3
organization,5
organizations,5
organize,3
organized,3
organizer,4
organizers,4
organizing,4
organs,2
orgasm,3
orgies,2
orgy,2
orient,3
oriental,4
orientation,4
orifice,3
orifices,4
origin,3
original,4
originality,6
originally,4
originals,4
originate,4
originated,5
originates,4
originating,5
origination,5
originator,5
originators,5
origins,3
orilla,3
oriole,3
ornament,3
ornamental,4
ornamentation,5
ornaments,3
ornate,2
ornery,2
oro,2
orphan,2
orphaned,2
orphans,2
ort,1
orthodox,3
orthodoxy,4
orthography,4
os,1
oscillating,4
oscillation,4
oscillations,4
ose,1
oser,2
oss,1
ostensible,4
ostensibly,4
ostentation,4
ostentatious,4
ostentatiously,5
ostracism,4
ostrich,2
ostriches,3
ot,1
ota,2
other,2
other's,2
others,2
others',2
otherwise,3
otter,2
otters,2
otto,2
ottoman,3
ou,1
ought,1
oughtn't,2
oui,2
ounce,1
ounces,2
our,1
ours,1
ourself,2
ourselves,2
oust,1
ousted,2
out,1
outbreak,2
outbreaks,2
outburst,2
outbursts,2
outcast,2
outcasts,2
outcome,2
outcries,2
outcry,2
outdated,3
outdid,2
outdo,2
outdone,2
outdoor,2
outdoors,2
outen,2
outer,2
outermost,3
outfit,2
outfits,2
outflanked,2
outflow,2
outgoing,2
outgrow,2
outgrown,2
outgrowth,2
outhouse,2
outhouses,3
outing,2
outlandish,3
outlast,2
outlaw,2
outlawed,2
outlawry,3
outlaws,2
outlay,2
outlet,2
outlets,2
outline,2
outlined,2
outlines,2
outlining,3
outlive,2
outlived,2
outlook,2
outlying,2
outnumber,3
outnumbered,3
outpost,2
outposts,2
outpouring,3
output,2
outrage,2
outraged,2
outrageous,3
outrageously,4
outrages,3
outraging,3
outran,2
outriders,3
outright,2
outrun,2
outs,1
outset,2
outshine,2
outshone,2
outside,2
outsider,3
outsiders,3
outsides,2
outskirts,2
outspoken,3
outstanding,3
outstretched,2
outstrip,2
outstripped,2
outward,2
outwardly,3
outwards,2
outweigh,2
outweighed,2
outweighs,2
outwit,2
outwitted,3
ova,2
oval,2
ovaries,2
ovary,2
ovate,2
ovation,3
oven,2
ovens,2
over,2
overall,3
overalls,3
overbearing,4
overboard,3
overburdened,4
overcame,3
overcast,3
overcharged,3
overcoat,3
overcoats,3
overcome,3
overcomes,3
overcoming,4
overcrowded,4
overdo,3
overdoing,3
overdone,3
overdrawn,3
overdue,3
overestimate,5
overestimated,6
overflow,3
overflowed,3
overflowing,3
overflows,3
overgrown,3
overhang,3
overhanging,4
overhangs,3
overhaul,3
overhauled,3
overhauling,4
overhead,3
overhear,3
overheard,3
overhearing,4
overheated,4
overhung,3
overjoyed,3
overlaid,3
overland,3
overlap,3
overlapping,4
overlay,3
overloaded,4
overlook,3
overlooked,3
overlooking,4
overlooks,3
overlord,3
overlying,3
overnight,3
overpower,3
overpowered,3
overpowering,4
overpowers,3
overran,3
overrate,3
overrated,4
overreach,3
overreached,3
override,3
overrule,3
overruled,3
overruling,4
overrun,3
overrunning,4
oversea,3
overseas,3
oversee,3
overseer,3
overseers,3
overshadow,4
overshadowed,4
overshadowing,4
overshadows,4
overshot,3
oversight,3
overslept,3
overstep,3
overstepped,3
overt,2
overtaken,4
overtakes,3
overtaking,4
overtaxed,3
overthrew,3
overthrow,3
overthrowing,3
overthrown,3
overthrows,3
overtime,3
overtook,3
overture,3
overtures,3
overturn,3
overturned,3
overturning,4
overview,3
overwhelm,3
overwhelmed,3
overwhelming,4
overwhelmingly,5
overwhelms,3
overwork,3
overworked,3
overwrought,3
ovum,2
ow,1
owe,1
owed,1
owen,1
owes,1
owing,1
owl,1
owls,1
own,1
owned,1
owner,2
owner's,2
owners,2
ownership,3
owning,2
owns,1
ox,1
oxen,2
oxidation,4
oxide,2
oxides,2
oxidized,3
oxidizing,4
oxygen,3
oye,1
oyster,2
oysters,2
oz,1
ozone,2
p,1
p.m.,2
pa,1
paar,1
pace,1
paces,2
pacific,3
pacification,5
pacified,3
pacify,3
pacing,2
pack,1
package,2
packages,3
packed,1
packer,2
packers,2
packet,2
packets,2
packing,2
packs,1
pact,1
pacto,2
pad,1
padded,2
padding,2
paddle,2
paddled,2
paddles,2
paddling,2
paddock,2
paddy,2
padlock,2
padre,2
padres,2
pads,1
paean,1
pagan,2
paganism,4
pagar,2
page,1
pageant,2
pageantry,3
pageants,2
pages,2
pagoda,3
pagodas,3
paid,1
pail,1
paille,1
pails,1
pain,1
paine,1
pained,1
painful,2
painfully,3
painless,2
pains,1
painstaking,3
painstakingly,4
paint,1
painted,2
painter,2
painter's,2
painters,2
painting,2
paintings,2
paints,1
pair,1
paired,1
pairing,2
pairs,1
pais,1
pajamas,3
pak,1
pal,1
palace,2
palaces,3
palacio,3
paladin,3
palais,2
palatable,4
palate,2
palates,2
palatial,3
palatine,3
palazzo,3
pale,1
paled,1
pales,1
palest,2
palette,2
palfrey,2
palisade,3
palisades,3
pall,1
palladium,3
pallet,2
pallid,2
palm,1
palma,2
palmer,2
palmetto,3
palms,1
palo,2
palpable,3
palpably,3
palpitated,4
palpitating,4
palpitation,4
palpitations,4
pals,1
palsy,2
paltry,2
pampas,2
pamper,2
pampered,2
pamphlet,2
pamphlets,2
pan,1
panacea,3
pancake,2
pancakes,2
pandanus,3
pandemonium,4
pander,2
pane,1
panel,2
paneled,2
panels,2
panes,1
pang,1
pangs,1
panic,2
panics,2
panoply,3
panorama,4
panoramic,4
pans,1
pansies,2
pansy,2
pant,1
pantaloons,3
panted,2
pantheistic,4
pantheon,3
panther,2
panthers,2
panting,2
pantomime,3
pantry,2
pants,1
pap,1
papa,2
papa's,2
papacy,3
papal,2
papas,2
pape,1
paper,2
papered,2
papers,2
paperwork,3
papier,2
pappa,2
paprika,3
paquet,2
par,1
para,2
parable,3
parables,3
parabola,4
parachute,3
parade,2
paraded,3
parades,2
parading,3
paradis,3
paradise,3
paradox,3
paradoxes,4
paradoxical,5
paraffin,3
paragon,3
paragraph,3
paragraphs,3
parallax,3
parallel,3
paralleled,3
parallelism,5
parallels,3
paralysis,4
paralytic,4
paralyze,3
paralyzed,3
paralyzes,4
paralyzing,4
paramount,3
parapet,3
paraphernalia,5
paraphrase,3
parasite,3
parasites,3
parasitic,4
parc,1
parcel,2
parcels,2
parched,1
parchment,2
pardon,2
pardoned,2
pardoning,3
pardons,2
pare,1
pared,1
paredes,3
parent,2
parent's,2
parentage,3
parental,3
parente,3
parentheses,4
parenthesis,4
parenthetically,4
parents,2
parents',2
parfait,2
parfums,2
pariah,2
paring,2
parish,2
parishes,3
parishioner,4
parishioners,4
parisienne,4
parity,3
park,1
parka,2
parked,1
parks,1
parlance,2
parler,2
parley,2
parliament,3
parliamentary,4
parliaments,3
parlor,2
parlors,2
parlour,2
parochial,3
parodied,3
parodies,3
parody,3
parole,2
paroled,2
paroles,2
parquet,2
parried,2
parrot,2
parrots,2
parry,2
pars,1
parse,1
parsed,1
parsimonious,4
parsimony,4
parsing,2
parsley,2
parson,2
parsonage,3
parsons,2
part,1
partake,2
parte,2
parted,2
parti,2
partial,2
partiality,5
partially,2
participant,4
participants,4
participate,4
participated,5
participates,4
participating,5
participation,5
participle,4
participles,4
particle,3
particles,3
particular,4
particularity,6
particularly,5
particulars,4
partida,3
partido,3
parties,2
parting,2
partisan,3
partisans,3
partisanship,4
partition,3
partitioned,3
partitions,3
partly,2
partner,2
partner's,2
partners,2
partnership,3
partridge,2
partridges,3
parts,1
party,2
party's,2
pas,1
paseo,3
pasha,2
paso,2
pass,1
passable,3
passably,3
passage,2
passages,3
passageway,3
passe,2
passed,1
passenger,3
passengers,3
passer,2
passers,2
passes,2
passim,2
passing,2
passion,2
passionate,3
passionately,4
passions,2
passive,2
passively,3
passivity,4
passover,3
passport,2
passports,2
password,2
past,1
paste,1
pasted,2
pastel,2
pasteur,2
pastime,2
pastimes,2
pasting,2
pastor,2
pastor's,2
pastoral,2
pastors,2
pastry,2
pasture,2
pastures,2
pat,1
patch,1
patched,1
patches,2
patching,2
patchwork,2
pate,1
patent,2
patented,3
patently,3
patents,2
pater,2
paternal,3
paternity,4
pates,1
path,1
pathetic,3
pathetically,4
pathological,5
pathology,4
pathos,2
paths,1
pathway,2
pathways,2
patience,2
patient,2
patient's,2
patiently,3
patients,2
patio,3
patois,2
patriarch,3
patriarchal,4
patriarchs,3
patrician,3
patricians,3
patrie,2
patrimonial,4
patrimony,4
patriot,2
patriot's,2
patriotic,4
patriotism,4
patriots,2
patrol,2
patrolled,2
patrolling,3
patrols,2
patron,2
patronage,3
patroness,3
patronize,3
patronized,3
patronizing,4
patrons,2
pats,1
patted,2
patter,2
pattered,2
pattern,2
patterned,2
patterns,2
patting,2
paucity,3
pauper,2
paupers,2
pause,1
paused,1
pauses,2
pausing,2
pave,1
paved,1
pavement,2
pavements,2
pavilion,3
pavilions,3
paving,2
paw,1
pawed,1
pawing,1
pawn,1
pawned,1
pawns,1
paws,1
pax,1
pay,1
payable,2
paye,1
payer,1
payin',1
paying,1
payment,2
payments,2
pays,1
paz,1
pea,1
peace,1
peaceable,3
peaceably,3
peaceful,2
peacefully,3
peacefulness,3
peacemaker,3
peach,1
peaches,2
peacock,2
peacocks,2
peak,1
peaked,1
peaks,1
peal,1
peanut,2
peanuts,2
pear,1
pearl,1
pearls,1
pearly,2
pears,1
peas,1
peasant,2
peasantry,3
peasants,2
peasants',2
pease,1
peat,1
pebble,2
pebbles,2
peck,1
pecking,2
pectoral,2
peculiar,3
peculiarities,6
peculiarity,6
peculiarly,4
pedal,2
pedals,2
pedant,2
pedantic,3
pedantry,3
pedants,2
peddler,2
peddlers,2
peddling,2
pedestal,3
pedestals,3
pedestrian,3
pedestrians,3
pedigree,3
pedigrees,3
peek,1
peel,1
peeled,1
peeling,2
peep,1
peeped,1
peeping,2
peeps,1
peer,1
peerage,2
peered,1
peerless,2
peers,1
peevish,2
peg,1
pegged,1
pegging,2
pegs,1
peine,1
pelican,3
pelicans,3
pelle,1
pellet,2
pellets,2
pelt,1
pelted,2
pelting,2
pelts,1
pelvis,2
pen,1
pena,2
penal,2
penalties,3
penalty,3
penance,2
pence,1
penchant,2
pencil,2
penciled,2
pencils,2
pendant,2
pending,2
pendulous,3
pendulum,3
penetrate,3
penetrated,4
penetrates,3
penetrating,4
penetration,4
penguin,2
penguins,2
peninsula,4
penis,2
penitent,3
penitentiary,4
pennant,2
penned,1
pennies,2
penniless,3
penning,2
penny,2
pens,1
pense,1
pension,2
pensioner,3
pensioners,3
pensions,2
pensive,2
pensiveness,3
pent,1
penultimate,4
penurious,3
penury,3
peon,1
peons,1
people,2
people's,2
peopled,2
peoples,2
pepper,2
peppered,2
peppermint,3
peppers,2
pequeno,3
per,1
perce,1
perceive,2
perceived,2
perceives,2
perceiving,3
percent,2
percentage,3
percentages,4
perceptible,4
perception,3
perceptions,3
perceptive,3
perch,1
perchance,2
perches,2
percussion,3
perdue,2
pere,1
peremptory,3
perennial,3
perennially,4
peres,2
perfect,2
perfected,3
perfecting,3
perfection,3
perfectly,3
perfidy,3
perforated,4
perforation,4
perforce,2
perform,2
performance,3
performances,4
performed,2
performer,3
performers,3
performing,3
performs,2
perfume,2
perfumed,2
perfumes,2
perfunctory,3
perhaps,2
peril,2
perilous,3
perilously,4
perils,2
period,2
periodic,4
periodical,5
periodically,5
periodicals,5
periods,2
peripatetic,5
peripheral,3
periphery,3
periscope,3
perish,2
perishable,4
perished,2
perishing,3
peristyle,3
perjure,2
perjured,2
perjury,2
perle,1
permanence,3
permanent,3
permanente,4
permanently,4
permeate,3
permeated,4
permeates,3
permeating,4
permissible,4
permission,3
permit,2
permits,2
permitted,3
permitting,3
pernicious,3
pero,1
peroxide,3
perpendicular,5
perpetrate,3
perpetrated,4
perpetrating,4
perpetrator,4
perpetrators,4
perpetual,3
perpetually,4
perpetuate,4
perpetuated,5
perpetuates,4
perpetuating,5
perpetuation,5
perpetuity,4
perplex,2
perplexed,2
perplexes,3
perplexing,3
perplexity,4
perquisites,3
perro,2
perron,2
pers,1
persecute,3
persecuted,4
persecutes,3
persecuting,4
persecution,4
persecutions,4
persecutor,4
persecutors,4
perseverance,4
persevere,3
persevered,3
persevering,4
persist,2
persisted,3
persistence,3
persistent,3
persistently,4
persisting,3
persists,2
person,2
person's,2
persona,3
personable,4
personae,3
personal,3
personalities,5
personality,5
personally,3
personification,6
personified,4
personify,4
personnel,3
persons,2
perspective,3
perspectives,3
perspiration,4
perspire,2
perspiring,3
persuade,2
persuaded,3
persuades,2
persuading,3
persuasion,3
persuasions,3
persuasive,3
persuasively,4
persuasiveness,4
pert,1
pertain,2
pertained,2
pertaining,3
pertains,2
pertinent,3
perturbation,4
perturbations,4
perturbed,2
perusal,3
peruse,2
perused,2
perusing,3
pervade,2
pervaded,3
pervades,2
pervading,3
pervasive,3
perverse,2
perversely,3
perversion,3
perversity,4
pervert,2
perverted,3
perverting,3
pesetas,3
pesky,2
peso,2
pesos,2
pessimism,4
pessimist,3
pessimistic,4
pest,1
pester,2
pestered,2
pestering,2
pestilence,3
pests,1
pet,1
petal,2
petals,2
petit,2
petite,2
petites,2
petition,3
petitioned,3
petitioner,4
petitioners,4
petitioning,4
petitions,3
petrels,2
petrified,3
petrol,2
petroleum,3
pets,1
petted,2
petticoat,3
petticoats,3
pettiness,3
petting,2
petty,2
petulance,3
petulant,3
pew,1
pews,1
pewter,2
phalanx,2
phantasm,3
phantasmagoria,5
phantom,2
phantoms,2
pharmacy,3
phase,1
phases,2
pheasant,2
pheasants,2
phenomena,4
phenomenal,4
phenomenon,4
phi,1
philanthropic,4
philanthropist,4
philanthropists,4
philanthropy,4
philosopher,4
philosophers,4
philosophic,4
philosophical,5
philosophically,5
philosophies,4
philosophy,4
phlegm,1
phlegmatic,3
pho,1
phoenix,2
phone,1
phonetic,3
phonograph,3
phosphate,2
phosphates,2
phosphorescence,4
phosphoric,2
phosphorus,2
photo,2
photograph,3
photographed,3
photographer,4
photographers,4
photographic,4
photographing,4
photographs,3
photography,4
photos,2
phrase,1
phrased,1
phraseology,5
phrases,2
phrasing,2
phy,1
physical,3
physically,3
physician,3
physician's,3
physicians,3
physicist,3
physicists,3
physics,2
physiological,5
physiologist,5
physiology,5
physique,2
pi,1
pianist,3
piano,3
pianos,3
piazza,3
pic,1
piccolo,3
pick,1
picked,1
pickerel,2
picket,2
picketed,3
picketing,3
pickets,2
picking,2
pickings,2
pickle,2
pickled,2
pickles,2
pickling,2
pickpocket,3
pickpockets,3
picks,1
picnic,2
